Dataset,Model,Cost,Fold,Label Index,Label Name,Coverage,Full F1,Full Hamming Accuracy,Full Precision,Full Recall,Negative Support,Positive Support,Prevalence,Rejected Error Count,Rejected Position Count,Selective F1,Selective Precision,Selective Recall
emotions,BR_Logistic,,3,5,angry-aggresive,1.0,0.691358024691358,0.7967479674796748,0.6363636363636364,0.7567567567567568,86,37,0.3008130081300813,0,0,0.691358024691358,0.6363636363636364,0.7567567567567568
emotions,BR_Logistic,,4,0,amazed-suprised,1.0,0.5555555555555556,0.8,0.7894736842105263,0.42857142857142855,85,35,0.2916666666666667,0,0,0.5555555555555556,0.7894736842105263,0.42857142857142855
emotions,BR_Logistic,,4,1,happy-pleased,1.0,0.3181818181818182,0.75,0.6363636363636364,0.21212121212121213,87,33,0.275,0,0,0.3181818181818182,0.6363636363636364,0.21212121212121213
emotions,BR_Logistic,,4,2,relaxing-calm,1.0,0.6730769230769231,0.7166666666666667,0.6862745098039216,0.660377358490566,67,53,0.44166666666666665,0,0,0.6730769230769231,0.6862745098039216,0.660377358490566
emotions,BR_Logistic,,4,3,quiet-still,1.0,0.8,0.9,0.8,0.8,90,30,0.25,0,0,0.8,0.8,0.8
emotions,BR_Logistic,,4,4,sad-lonely,1.0,0.5964912280701754,0.8083333333333333,0.7391304347826086,0.5,86,34,0.2833333333333333,0,0,0.5964912280701754,0.7391304347826086,0.5
emotions,BR_Logistic,,4,5,angry-aggresive,1.0,0.6764705882352942,0.8166666666666667,0.7666666666666667,0.6052631578947368,82,38,0.31666666666666665,0,0,0.6764705882352942,0.7666666666666667,0.6052631578947368
emotions,BR_Logistic,,5,0,amazed-suprised,1.0,0.5172413793103449,0.7431192660550459,0.6521739130434783,0.42857142857142855,74,35,0.3211009174311927,0,0,0.5172413793103449,0.6521739130434783,0.42857142857142855
emotions,BR_Logistic,,5,1,happy-pleased,1.0,0.23255813953488372,0.6972477064220184,0.5555555555555556,0.14705882352941177,75,34,0.3119266055045872,0,0,0.23255813953488372,0.5555555555555556,0.14705882352941177
emotions,BR_Logistic,,5,2,relaxing-calm,1.0,0.8155339805825242,0.8256880733944955,0.84,0.7924528301886793,56,53,0.48623853211009177,0,0,0.8155339805825242,0.84,0.7924528301886793
emotions,BR_Logistic,,5,3,quiet-still,1.0,0.7692307692307693,0.8899082568807339,0.9090909090909091,0.6666666666666666,79,30,0.27522935779816515,0,0,0.7692307692307693,0.9090909090909091,0.6666666666666666
emotions,BR_Logistic,,5,4,sad-lonely,1.0,0.6206896551724138,0.7981651376146789,0.75,0.5294117647058824,75,34,0.3119266055045872,0,0,0.6206896551724138,0.75,0.5294117647058824
emotions,BR_Logistic,,5,5,angry-aggresive,1.0,0.6865671641791045,0.8073394495412844,0.7931034482758621,0.6052631578947368,71,38,0.3486238532110092,0,0,0.6865671641791045,0.7931034482758621,0.6052631578947368
emotions,CC_Logistic,,1,0,amazed-suprised,1.0,0.5490196078431373,0.8114754098360656,0.8235294117647058,0.4117647058823529,88,34,0.2786885245901639,0,0,0.5490196078431373,0.8235294117647058,0.4117647058823529
emotions,CC_Logistic,,1,1,happy-pleased,1.0,0.19047619047619047,0.7213114754098361,0.4444444444444444,0.12121212121212122,89,33,0.27049180327868855,0,0,0.19047619047619047,0.4444444444444444,0.12121212121212122
emotions,CC_Logistic,,1,2,relaxing-calm,1.0,0.7207207207207207,0.7459016393442623,0.6896551724137931,0.7547169811320755,69,53,0.4344262295081967,0,0,0.7207207207207207,0.6896551724137931,0.7547169811320755
emotions,CC_Logistic,,1,3,quiet-still,1.0,0.8,0.8934426229508197,0.7428571428571429,0.8666666666666667,92,30,0.2459016393442623,0,0,0.8,0.7428571428571429,0.8666666666666667
emotions,CC_Logistic,,1,4,sad-lonely,1.0,0.6176470588235294,0.7868852459016393,0.6176470588235294,0.6176470588235294,88,34,0.2786885245901639,0,0,0.6176470588235294,0.6176470588235294,0.6176470588235294
emotions,CC_Logistic,,1,5,angry-aggresive,1.0,0.6666666666666666,0.7377049180327869,0.5517241379310345,0.8421052631578947,84,38,0.3114754098360656,0,0,0.6666666666666666,0.5517241379310345,0.8421052631578947
emotions,CC_Logistic,,2,0,amazed-suprised,1.0,0.6031746031746031,0.7899159663865546,0.6785714285714286,0.5428571428571428,84,35,0.29411764705882354,0,0,0.6031746031746031,0.6785714285714286,0.5428571428571428
emotions,CC_Logistic,,2,1,happy-pleased,1.0,0.19047619047619047,0.7142857142857143,0.4444444444444444,0.12121212121212122,86,33,0.2773109243697479,0,0,0.19047619047619047,0.4444444444444444,0.12121212121212122
emotions,CC_Logistic,,2,2,relaxing-calm,1.0,0.64,0.6974789915966386,0.6666666666666666,0.6153846153846154,67,52,0.4369747899159664,0,0,0.64,0.6666666666666666,0.6153846153846154
emotions,CC_Logistic,,2,3,quiet-still,1.0,0.8524590163934426,0.9243697478991597,0.8125,0.896551724137931,90,29,0.24369747899159663,0,0,0.8524590163934426,0.8125,0.896551724137931
emotions,CC_Logistic,,2,4,sad-lonely,1.0,0.6363636363636364,0.7983193277310925,0.6363636363636364,0.6363636363636364,86,33,0.2773109243697479,0,0,0.6363636363636364,0.6363636363636364,0.6363636363636364
emotions,CC_Logistic,,2,5,angry-aggresive,1.0,0.7010309278350515,0.7563025210084033,0.576271186440678,0.8947368421052632,81,38,0.31932773109243695,0,0,0.7010309278350515,0.576271186440678,0.8947368421052632
emotions,CC_Logistic,,3,0,amazed-suprised,1.0,0.6129032258064516,0.8048780487804879,0.6785714285714286,0.5588235294117647,89,34,0.2764227642276423,0,0,0.6129032258064516,0.6785714285714286,0.5588235294117647
emotions,CC_Logistic,,3,1,happy-pleased,1.0,0.09302325581395349,0.6829268292682927,0.2,0.06060606060606061,90,33,0.2682926829268293,0,0,0.09302325581395349,0.2,0.06060606060606061
emotions,CC_Logistic,,3,2,relaxing-calm,1.0,0.75,0.7723577235772358,0.711864406779661,0.7924528301886793,70,53,0.43089430894308944,0,0,0.75,0.711864406779661,0.7924528301886793
emotions,CC_Logistic,,3,3,quiet-still,1.0,0.7,0.8536585365853658,0.6774193548387096,0.7241379310344828,94,29,0.23577235772357724,0,0,0.7,0.6774193548387096,0.7241379310344828
emotions,CC_Logistic,,3,4,sad-lonely,1.0,0.5970149253731343,0.7804878048780488,0.5882352941176471,0.6060606060606061,90,33,0.2682926829268293,0,0,0.5970149253731343,0.5882352941176471,0.6060606060606061
emotions,CC_Logistic,,3,5,angry-aggresive,1.0,0.5833333333333334,0.6747967479674797,0.4745762711864407,0.7567567567567568,86,37,0.3008130081300813,0,0,0.5833333333333334,0.4745762711864407,0.7567567567567568
emotions,CC_Logistic,,4,0,amazed-suprised,1.0,0.5555555555555556,0.8,0.7894736842105263,0.42857142857142855,85,35,0.2916666666666667,0,0,0.5555555555555556,0.7894736842105263,0.42857142857142855
emotions,CC_Logistic,,4,1,happy-pleased,1.0,0.3181818181818182,0.75,0.6363636363636364,0.21212121212121213,87,33,0.275,0,0,0.3181818181818182,0.6363636363636364,0.21212121212121213
emotions,CC_Logistic,,4,2,relaxing-calm,1.0,0.6727272727272727,0.7,0.6491228070175439,0.6981132075471698,67,53,0.44166666666666665,0,0,0.6727272727272727,0.6491228070175439,0.6981132075471698
emotions,CC_Logistic,,4,3,quiet-still,1.0,0.7692307692307693,0.875,0.7142857142857143,0.8333333333333334,90,30,0.25,0,0,0.7692307692307693,0.7142857142857143,0.8333333333333334
emotions,CC_Logistic,,4,4,sad-lonely,1.0,0.6176470588235294,0.7833333333333333,0.6176470588235294,0.6176470588235294,86,34,0.2833333333333333,0,0,0.6176470588235294,0.6176470588235294,0.6176470588235294
emotions,CC_Logistic,,4,5,angry-aggresive,1.0,0.717391304347826,0.7833333333333333,0.6111111111111112,0.868421052631579,82,38,0.31666666666666665,0,0,0.717391304347826,0.6111111111111112,0.868421052631579
emotions,CC_Logistic,,5,0,amazed-suprised,1.0,0.5172413793103449,0.7431192660550459,0.6521739130434783,0.42857142857142855,74,35,0.3211009174311927,0,0,0.5172413793103449,0.6521739130434783,0.42857142857142855
emotions,CC_Logistic,,5,1,happy-pleased,1.0,0.23255813953488372,0.6972477064220184,0.5555555555555556,0.14705882352941177,75,34,0.3119266055045872,0,0,0.23255813953488372,0.5555555555555556,0.14705882352941177
emotions,CC_Logistic,,5,2,relaxing-calm,1.0,0.8076923076923077,0.8165137614678899,0.8235294117647058,0.7924528301886793,56,53,0.48623853211009177,0,0,0.8076923076923077,0.8235294117647058,0.7924528301886793
emotions,CC_Logistic,,5,3,quiet-still,1.0,0.7419354838709677,0.8532110091743119,0.71875,0.7666666666666667,79,30,0.27522935779816515,0,0,0.7419354838709677,0.71875,0.7666666666666667
emotions,CC_Logistic,,5,4,sad-lonely,1.0,0.6285714285714286,0.7614678899082569,0.6111111111111112,0.6470588235294118,75,34,0.3119266055045872,0,0,0.6285714285714286,0.6111111111111112,0.6470588235294118
emotions,CC_Logistic,,5,5,angry-aggresive,1.0,0.7126436781609196,0.7706422018348624,0.6326530612244898,0.8157894736842105,71,38,0.3486238532110092,0,0,0.7126436781609196,0.6326530612244898,0.8157894736842105
emotions,MLC_PA_Logistic,,1,0,amazed-suprised,1.0,0.5490196078431373,0.8114754098360656,0.8235294117647058,0.4117647058823529,88,34,0.2786885245901639,0,0,0.5490196078431373,0.8235294117647058,0.4117647058823529
emotions,MLC_PA_Logistic,,1,1,happy-pleased,1.0,0.19047619047619047,0.7213114754098361,0.4444444444444444,0.12121212121212122,89,33,0.27049180327868855,0,0,0.19047619047619047,0.4444444444444444,0.12121212121212122
emotions,MLC_PA_Logistic,,1,2,relaxing-calm,1.0,0.7102803738317757,0.7459016393442623,0.7037037037037037,0.7169811320754716,69,53,0.4344262295081967,0,0,0.7102803738317757,0.7037037037037037,0.7169811320754716
emotions,MLC_PA_Logistic,,1,3,quiet-still,1.0,0.7857142857142857,0.9016393442622951,0.8461538461538461,0.7333333333333333,92,30,0.2459016393442623,0,0,0.7857142857142857,0.8461538461538461,0.7333333333333333
emotions,MLC_PA_Logistic,,1,4,sad-lonely,1.0,0.6779661016949152,0.8442622950819673,0.8,0.5882352941176471,88,34,0.2786885245901639,0,0,0.6779661016949152,0.8,0.5882352941176471
emotions,MLC_PA_Logistic,,1,5,angry-aggresive,1.0,0.7532467532467533,0.8442622950819673,0.7435897435897436,0.7631578947368421,84,38,0.3114754098360656,0,0,0.7532467532467533,0.7435897435897436,0.7631578947368421
emotions,MLC_PA_Logistic,,2,0,amazed-suprised,1.0,0.6031746031746031,0.7899159663865546,0.6785714285714286,0.5428571428571428,84,35,0.29411764705882354,0,0,0.6031746031746031,0.6785714285714286,0.5428571428571428
emotions,MLC_PA_Logistic,,2,1,happy-pleased,1.0,0.19047619047619047,0.7142857142857143,0.4444444444444444,0.12121212121212122,86,33,0.2773109243697479,0,0,0.19047619047619047,0.4444444444444444,0.12121212121212122
emotions,MLC_PA_Logistic,,2,2,relaxing-calm,1.0,0.62,0.680672268907563,0.6458333333333334,0.5961538461538461,67,52,0.4369747899159664,0,0,0.62,0.6458333333333334,0.5961538461538461
emotions,MLC_PA_Logistic,,2,3,quiet-still,1.0,0.8846153846153846,0.9495798319327731,1.0,0.7931034482758621,90,29,0.24369747899159663,0,0,0.8846153846153846,1.0,0.7931034482758621
emotions,MLC_PA_Logistic,,2,4,sad-lonely,1.0,0.5769230769230769,0.8151260504201681,0.7894736842105263,0.45454545454545453,86,33,0.2773109243697479,0,0,0.5769230769230769,0.7894736842105263,0.45454545454545453
emotions,MLC_PA_Logistic,,2,5,angry-aggresive,1.0,0.6666666666666666,0.8319327731092437,0.9090909090909091,0.5263157894736842,81,38,0.31932773109243695,0,0,0.6666666666666666,0.9090909090909091,0.5263157894736842
emotions,MLC_PA_Logistic,,3,0,amazed-suprised,1.0,0.6129032258064516,0.8048780487804879,0.6785714285714286,0.5588235294117647,89,34,0.2764227642276423,0,0,0.6129032258064516,0.6785714285714286,0.5588235294117647
emotions,MLC_PA_Logistic,,3,1,happy-pleased,1.0,0.09302325581395349,0.6829268292682927,0.2,0.06060606060606061,90,33,0.2682926829268293,0,0,0.09302325581395349,0.2,0.06060606060606061
emotions,MLC_PA_Logistic,,3,2,relaxing-calm,1.0,0.7407407407407407,0.7723577235772358,0.7272727272727273,0.7547169811320755,70,53,0.43089430894308944,0,0,0.7407407407407407,0.7272727272727273,0.7547169811320755
emotions,MLC_PA_Logistic,,3,3,quiet-still,1.0,0.7037037037037037,0.8699186991869918,0.76,0.6551724137931034,94,29,0.23577235772357724,0,0,0.7037037037037037,0.76,0.6551724137931034
emotions,MLC_PA_Logistic,,3,4,sad-lonely,1.0,0.6037735849056604,0.8292682926829268,0.8,0.48484848484848486,90,33,0.2682926829268293,0,0,0.6037735849056604,0.8,0.48484848484848486
emotions,MLC_PA_Logistic,,3,5,angry-aggresive,1.0,0.691358024691358,0.7967479674796748,0.6363636363636364,0.7567567567567568,86,37,0.3008130081300813,0,0,0.691358024691358,0.6363636363636364,0.7567567567567568
emotions,MLC_PA_Logistic,,4,0,amazed-suprised,1.0,0.5555555555555556,0.8,0.7894736842105263,0.42857142857142855,85,35,0.2916666666666667,0,0,0.5555555555555556,0.7894736842105263,0.42857142857142855
emotions,MLC_PA_Logistic,,4,1,happy-pleased,1.0,0.3181818181818182,0.75,0.6363636363636364,0.21212121212121213,87,33,0.275,0,0,0.3181818181818182,0.6363636363636364,0.21212121212121213
emotions,MLC_PA_Logistic,,4,2,relaxing-calm,1.0,0.6730769230769231,0.7166666666666667,0.6862745098039216,0.660377358490566,67,53,0.44166666666666665,0,0,0.6730769230769231,0.6862745098039216,0.660377358490566
emotions,MLC_PA_Logistic,,4,3,quiet-still,1.0,0.8,0.9,0.8,0.8,90,30,0.25,0,0,0.8,0.8,0.8
emotions,MLC_PA_Logistic,,4,4,sad-lonely,1.0,0.5964912280701754,0.8083333333333333,0.7391304347826086,0.5,86,34,0.2833333333333333,0,0,0.5964912280701754,0.7391304347826086,0.5
emotions,MLC_PA_Logistic,,4,5,angry-aggresive,1.0,0.6764705882352942,0.8166666666666667,0.7666666666666667,0.6052631578947368,82,38,0.31666666666666665,0,0,0.6764705882352942,0.7666666666666667,0.6052631578947368
emotions,MLC_PA_Logistic,,5,0,amazed-suprised,1.0,0.5172413793103449,0.7431192660550459,0.6521739130434783,0.42857142857142855,74,35,0.3211009174311927,0,0,0.5172413793103449,0.6521739130434783,0.42857142857142855
emotions,MLC_PA_Logistic,,5,1,happy-pleased,1.0,0.23255813953488372,0.6972477064220184,0.5555555555555556,0.14705882352941177,75,34,0.3119266055045872,0,0,0.23255813953488372,0.5555555555555556,0.14705882352941177
emotions,MLC_PA_Logistic,,5,2,relaxing-calm,1.0,0.8155339805825242,0.8256880733944955,0.84,0.7924528301886793,56,53,0.48623853211009177,0,0,0.8155339805825242,0.84,0.7924528301886793
emotions,MLC_PA_Logistic,,5,3,quiet-still,1.0,0.7692307692307693,0.8899082568807339,0.9090909090909091,0.6666666666666666,79,30,0.27522935779816515,0,0,0.7692307692307693,0.9090909090909091,0.6666666666666666
emotions,MLC_PA_Logistic,,5,4,sad-lonely,1.0,0.6206896551724138,0.7981651376146789,0.75,0.5294117647058824,75,34,0.3119266055045872,0,0,0.6206896551724138,0.75,0.5294117647058824
emotions,MLC_PA_Logistic,,5,5,angry-aggresive,1.0,0.6865671641791045,0.8073394495412844,0.7931034482758621,0.6052631578947368,71,38,0.3486238532110092,0,0,0.6865671641791045,0.7931034482758621,0.6052631578947368
emotions,MLC_PA_Logistic,0.20,1,0,amazed-suprised,0.5491803278688525,0.5490196078431373,0.8114754098360656,0.8235294117647058,0.4117647058823529,88,34,0.2786885245901639,16,55,0.5333333333333333,0.8,0.4
emotions,MLC_PA_Logistic,0.20,1,1,happy-pleased,0.3524590163934426,0.19047619047619047,0.7213114754098361,0.4444444444444444,0.12121212121212122,89,33,0.27049180327868855,24,79,0.0,0.0,0.0
emotions,MLC_PA_Logistic,0.20,1,2,relaxing-calm,0.3442622950819672,0.7102803738317757,0.7459016393442623,0.7037037037037037,0.7169811320754716,69,53,0.4344262295081967,22,80,0.6896551724137931,0.5882352941176471,0.8333333333333334
emotions,MLC_PA_Logistic,0.20,1,3,quiet-still,0.7622950819672131,0.7857142857142857,0.9016393442622951,0.8461538461538461,0.7333333333333333,92,30,0.2459016393442623,9,29,0.9090909090909091,1.0,0.8333333333333334
emotions,MLC_PA_Logistic,0.20,1,4,sad-lonely,0.5491803278688525,0.6779661016949152,0.8442622950819673,0.8,0.5882352941176471,88,34,0.2786885245901639,11,55,0.6,1.0,0.42857142857142855
emotions,MLC_PA_Logistic,0.20,1,5,angry-aggresive,0.4262295081967213,0.7532467532467533,0.8442622950819673,0.7435897435897436,0.7631578947368421,84,38,0.3114754098360656,16,70,0.4,0.5,0.3333333333333333
emotions,MLC_PA_Logistic,0.20,2,0,amazed-suprised,0.46218487394957986,0.6031746031746031,0.7899159663865546,0.6785714285714286,0.5428571428571428,84,35,0.29411764705882354,18,64,0.46153846153846156,0.5,0.42857142857142855
emotions,MLC_PA_Logistic,0.20,2,1,happy-pleased,0.2857142857142857,0.19047619047619047,0.7142857142857143,0.4444444444444444,0.12121212121212122,86,33,0.2773109243697479,31,85,0.0,0.0,0.0
emotions,MLC_PA_Logistic,0.20,2,2,relaxing-calm,0.33613445378151263,0.62,0.680672268907563,0.6458333333333334,0.5961538461538461,67,52,0.4369747899159664,32,79,0.6666666666666666,0.6666666666666666,0.6666666666666666
emotions,MLC_PA_Logistic,0.20,2,3,quiet-still,0.7142857142857143,0.8846153846153846,0.9495798319327731,1.0,0.7931034482758621,90,29,0.24369747899159663,6,34,1.0,1.0,1.0
emotions,MLC_PA_Logistic,0.20,2,4,sad-lonely,0.6134453781512605,0.5769230769230769,0.8151260504201681,0.7894736842105263,0.45454545454545453,86,33,0.2773109243697479,13,46,0.6086956521739131,0.875,0.4666666666666667
emotions,MLC_PA_Logistic,0.20,2,5,angry-aggresive,0.42857142857142855,0.6666666666666666,0.8319327731092437,0.9090909090909091,0.5263157894736842,81,38,0.31932773109243695,19,68,0.0,0.0,0.0
emotions,MLC_PA_Logistic,0.20,3,0,amazed-suprised,0.5691056910569106,0.6129032258064516,0.8048780487804879,0.6785714285714286,0.5588235294117647,89,34,0.2764227642276423,19,53,0.7058823529411765,0.75,0.6666666666666666
emotions,MLC_PA_Logistic,0.20,3,1,happy-pleased,0.34146341463414637,0.09302325581395349,0.6829268292682927,0.2,0.06060606060606061,90,33,0.2682926829268293,28,81,0.0,0.0,0.0
emotions,MLC_PA_Logistic,0.20,3,2,relaxing-calm,0.3089430894308943,0.7407407407407407,0.7723577235772358,0.7272727272727273,0.7547169811320755,70,53,0.43089430894308944,27,85,0.9411764705882353,0.8888888888888888,1.0
emotions,MLC_PA_Logistic,0.20,3,3,quiet-still,0.6991869918699187,0.7037037037037037,0.8699186991869918,0.76,0.6551724137931034,94,29,0.23577235772357724,13,37,0.8235294117647058,0.875,0.7777777777777778
emotions,MLC_PA_Logistic,0.20,3,4,sad-lonely,0.4634146341463415,0.6037735849056604,0.8292682926829268,0.8,0.48484848484848486,90,33,0.2682926829268293,13,66,0.3333333333333333,1.0,0.2
emotions,MLC_PA_Logistic,0.20,3,5,angry-aggresive,0.5203252032520326,0.691358024691358,0.7967479674796748,0.6363636363636364,0.7567567567567568,86,37,0.3008130081300813,19,59,0.7272727272727273,0.7272727272727273,0.7272727272727273
emotions,MLC_PA_Logistic,0.20,4,0,amazed-suprised,0.5166666666666667,0.5555555555555556,0.8,0.7894736842105263,0.42857142857142855,85,35,0.2916666666666667,20,58,0.6,0.75,0.5
emotions,MLC_PA_Logistic,0.20,4,1,happy-pleased,0.25833333333333336,0.3181818181818182,0.75,0.6363636363636364,0.21212121212121213,87,33,0.275,27,89,0.0,0.0,0.0
emotions,MLC_PA_Logistic,0.20,4,2,relaxing-calm,0.26666666666666666,0.6730769230769231,0.7166666666666667,0.6862745098039216,0.660377358490566,67,53,0.44166666666666665,31,88,0.8235294117647058,0.7,1.0
emotions,MLC_PA_Logistic,0.20,4,3,quiet-still,0.75,0.8,0.9,0.8,0.8,90,30,0.25,10,30,0.9285714285714286,1.0,0.8666666666666667
emotions,MLC_PA_Logistic,0.20,4,4,sad-lonely,0.5666666666666667,0.5964912280701754,0.8083333333333333,0.7391304347826086,0.5,86,34,0.2833333333333333,18,52,0.6153846153846154,0.8,0.5
emotions,MLC_PA_Logistic,0.20,4,5,angry-aggresive,0.5166666666666667,0.6764705882352942,0.8166666666666667,0.7666666666666667,0.6052631578947368,82,38,0.31666666666666665,18,58,0.6,1.0,0.42857142857142855
emotions,MLC_PA_Logistic,0.20,5,0,amazed-suprised,0.5412844036697247,0.5172413793103449,0.7431192660550459,0.6521739130434783,0.42857142857142855,74,35,0.3211009174311927,21,50,0.5333333333333333,0.8,0.4
emotions,MLC_PA_Logistic,0.20,5,1,happy-pleased,0.3486238532110092,0.23255813953488372,0.6972477064220184,0.5555555555555556,0.14705882352941177,75,34,0.3119266055045872,30,71,0.4,0.5,0.3333333333333333
emotions,MLC_PA_Logistic,0.20,5,2,relaxing-calm,0.3853211009174312,0.8155339805825242,0.8256880733944955,0.84,0.7924528301886793,56,53,0.48623853211009177,15,67,0.8181818181818182,0.75,0.9
emotions,MLC_PA_Logistic,0.20,5,3,quiet-still,0.7431192660550459,0.7692307692307693,0.8899082568807339,0.9090909090909091,0.6666666666666666,79,30,0.27522935779816515,8,28,0.875,0.9333333333333333,0.8235294117647058
emotions,MLC_PA_Logistic,0.20,5,4,sad-lonely,0.5779816513761468,0.6206896551724138,0.7981651376146789,0.75,0.5294117647058824,75,34,0.3119266055045872,16,46,0.6666666666666666,0.8571428571428571,0.5454545454545454
emotions,MLC_PA_Logistic,0.20,5,5,angry-aggresive,0.5137614678899083,0.6865671641791045,0.8073394495412844,0.7931034482758621,0.6052631578947368,71,38,0.3486238532110092,16,53,0.6153846153846154,0.8,0.5
emotions,MLC_PA_Logistic,0.25,1,0,amazed-suprised,0.639344262295082,0.5490196078431373,0.8114754098360656,0.8235294117647058,0.4117647058823529,88,34,0.2786885245901639,14,44,0.5714285714285714,0.8571428571428571,0.42857142857142855
emotions,MLC_PA_Logistic,0.25,1,1,happy-pleased,0.4918032786885246,0.19047619047619047,0.7213114754098361,0.4444444444444444,0.12121212121212122,89,33,0.27049180327868855,20,62,0.125,0.5,0.07142857142857142
emotions,MLC_PA_Logistic,0.25,1,2,relaxing-calm,0.4262295081967213,0.7102803738317757,0.7459016393442623,0.7037037037037037,0.7169811320754716,69,53,0.4344262295081967,22,70,0.7804878048780488,0.6956521739130435,0.8888888888888888
emotions,MLC_PA_Logistic,0.25,1,3,quiet-still,0.8032786885245902,0.7857142857142857,0.9016393442622951,0.8461538461538461,0.7333333333333333,92,30,0.2459016393442623,8,24,0.8947368421052632,0.9444444444444444,0.85
emotions,MLC_PA_Logistic,0.25,1,4,sad-lonely,0.6967213114754098,0.6779661016949152,0.8442622950819673,0.8,0.5882352941176471,88,34,0.2786885245901639,8,37,0.6206896551724138,0.8181818181818182,0.5
emotions,MLC_PA_Logistic,0.25,1,5,angry-aggresive,0.5245901639344263,0.7532467532467533,0.8442622950819673,0.7435897435897436,0.7631578947368421,84,38,0.3114754098360656,13,58,0.7,0.6363636363636364,0.7777777777777778
emotions,MLC_PA_Logistic,0.25,2,0,amazed-suprised,0.5378151260504201,0.6031746031746031,0.7899159663865546,0.6785714285714286,0.5428571428571428,84,35,0.29411764705882354,17,55,0.42857142857142855,0.5,0.375
emotions,MLC_PA_Logistic,0.25,2,1,happy-pleased,0.4117647058823529,0.19047619047619047,0.7142857142857143,0.4444444444444444,0.12121212121212122,86,33,0.2773109243697479,30,70,0.0,0.0,0.0
emotions,MLC_PA_Logistic,0.25,2,2,relaxing-calm,0.453781512605042,0.62,0.680672268907563,0.6458333333333334,0.5961538461538461,67,52,0.4369747899159664,29,65,0.7096774193548387,0.7857142857142857,0.6470588235294118
