Dataset,Model,Fold,Hamming Accuracy,Hamming Loss,Instance Jaccard,Instance-F1,Macro Precision,Macro Recall,Macro-F1,Micro-F1,Subset Accuracy
emotions,MLC_PA_Logistic,3,0.7926829268292683,0.2073170731707317,0.45799457994579945,0.5363143631436316,0.6337012987012988,0.5451540377580409,0.5742504226103112,0.6184538653366584,0.21138211382113822
emotions,MLC_PA_Logistic,4,0.7986111111111112,0.2013888888888889,0.46944444444444444,0.5438888888888889,0.7363181553045598,0.5343888595129905,0.6032960188532944,0.6253229974160207,0.24166666666666667
emotions,MLC_PA_Logistic,5,0.7935779816513762,0.20642201834862386,0.49006116207951067,0.5642201834862385,0.7499873043276342,0.5282374452594675,0.6069701813350067,0.6456692913385826,0.26605504587155965
emotions,MLC_PA_MLP,1,0.7035519125683061,0.296448087431694,0.4826502732240437,0.6032006245120999,0.5177543967840621,0.7966968003535561,0.6184258283840555,0.6226086956521739,0.10655737704918032
emotions,MLC_PA_MLP,2,0.7380952380952381,0.2619047619047619,0.5162464985994398,0.619607843137255,0.5586756746939813,0.7850089011613512,0.6464928858477245,0.649155722326454,0.18487394957983194
emotions,MLC_PA_MLP,3,0.7330623306233062,0.2669376693766938,0.49444444444444446,0.6139372822299652,0.5190502527507862,0.7779531503363261,0.6204836267779792,0.6385321100917432,0.13008130081300814
emotions,MLC_PA_MLP,4,0.7527777777777778,0.24722222222222223,0.5527777777777778,0.6678174603174604,0.5800766108446705,0.8556800596318093,0.6829624072591506,0.6821428571428572,0.175
emotions,MLC_PA_MLP,5,0.7492354740061162,0.25076452599388377,0.5707951070336391,0.6805591961555265,0.5984034383299127,0.8351293513102029,0.6920664096228006,0.6962962962962963,0.2018348623853211
emotions,GSI_MLC_PA_Logistic,1,0.8128415300546448,0.1871584699453552,0.5047814207650273,0.5726775956284152,0.764945054945055,0.5545419437673658,0.6159443663680951,0.6478149100257069,0.28688524590163933
emotions,GSI_MLC_PA_Logistic,2,0.7983193277310925,0.20168067226890757,0.45938375350140054,0.5198879551820728,0.7789953102453103,0.5113256727140575,0.5993733517310752,0.6108108108108108,0.2689075630252101
emotions,GSI_MLC_PA_Logistic,3,0.7994579945799458,0.2005420054200542,0.456639566395664,0.5262872628726287,0.688038178038178,0.5272845640062144,0.5751188053074846,0.6185567010309279,0.24390243902439024
emotions,GSI_MLC_PA_Logistic,4,0.7958333333333334,0.20416666666666666,0.4527777777777778,0.5330555555555556,0.7409053043844933,0.519814544938676,0.5880736987611576,0.6161879895561357,0.20833333333333334
emotions,GSI_MLC_PA_Logistic,5,0.7859327217125383,0.21406727828746178,0.4694189602446483,0.5391437308868502,0.7515423864470087,0.5091396174490981,0.5865376050446162,0.6276595744680851,0.25688073394495414
emotions,GSI_MLC_PA_MLP,1,0.7349726775956285,0.2650273224043716,0.47909836065573774,0.5927400468384076,0.5556101688155116,0.7415543660213325,0.6289174778713248,0.6311787072243346,0.11475409836065574
emotions,GSI_MLC_PA_MLP,2,0.7773109243697479,0.22268907563025211,0.5369747899159665,0.6235694277711085,0.6180728088336783,0.712317416400901,0.6594727273234656,0.6638477801268499,0.2689075630252101
emotions,GSI_MLC_PA_MLP,3,0.7560975609756098,0.24390243902439024,0.5047425474254743,0.6075106465350367,0.5320631436173414,0.7022416745234303,0.5956883051405523,0.6385542168674698,0.1951219512195122
emotions,GSI_MLC_PA_MLP,4,0.7569444444444444,0.24305555555555555,0.5466666666666666,0.6643253968253968,0.5960204883956909,0.8167911707429204,0.6788791079533114,0.6777163904235728,0.15833333333333333
emotions,GSI_MLC_PA_MLP,5,0.7660550458715596,0.23394495412844038,0.5515290519877676,0.6487549148099607,0.6126667454136724,0.7017493326360666,0.6408670402212228,0.6778947368421052,0.25688073394495414
emotions,BR_SVM,1,0.8114754098360656,0.1885245901639344,0.5259562841530055,0.5890710382513661,0.721218487394958,0.5426068028848565,0.597602612390748,0.6424870466321243,0.32786885245901637
emotions,BR_SVM,2,0.7927170868347339,0.20728291316526612,0.44537815126050423,0.5131652661064425,0.6543827160493827,0.4757918125431737,0.5472967449301249,0.5888888888888889,0.23529411764705882
emotions,BR_SVM,3,0.7994579945799458,0.2005420054200542,0.486449864498645,0.5628726287262873,0.6285058895353013,0.5462460388500421,0.5754488038510298,0.6262626262626263,0.25203252032520324
emotions,BR_SVM,4,0.7944444444444445,0.20555555555555555,0.4631944444444444,0.5433333333333333,0.7085987088969089,0.5119856362393894,0.5779402789841044,0.6145833333333334,0.225
emotions,BR_SVM,5,0.7828746177370031,0.21712538226299694,0.44954128440366975,0.5324159021406728,0.7308080808080808,0.4950813493222513,0.5648692244675182,0.6162162162162163,0.2018348623853211
emotions,CC_SVM,1,0.7814207650273224,0.2185792349726776,0.5286885245901639,0.5967213114754099,0.6360783424077435,0.5871372466413065,0.576146178239184,0.6244131455399061,0.319672131147541
emotions,CC_SVM,2,0.7591036414565826,0.24089635854341737,0.47647058823529415,0.5501400560224089,0.5351338880824138,0.5322944699986443,0.5270942400579857,0.5784313725490197,0.25210084033613445
emotions,CC_SVM,3,0.7791327913279132,0.22086720867208673,0.497289972899729,0.5772357723577236,0.5762716977629259,0.5907925964089613,0.5698511055867169,0.62004662004662,0.25203252032520324
emotions,CC_SVM,4,0.7777777777777778,0.2222222222222222,0.5023611111111111,0.5875,0.6430627548552077,0.5723634077626718,0.5721042935234072,0.6208530805687204,0.25
emotions,CC_SVM,5,0.7675840978593272,0.2324159021406728,0.49954128440366974,0.5859327217125382,0.6590533794162826,0.5547531889286665,0.5637931304885476,0.6274509803921569,0.25688073394495414
emotions,MLC_PA_SVM,1,0.8114754098360656,0.1885245901639344,0.5259562841530055,0.5890710382513661,0.721218487394958,0.5426068028848565,0.597602612390748,0.6424870466321243,0.32786885245901637
emotions,MLC_PA_SVM,2,0.7927170868347339,0.20728291316526612,0.44537815126050423,0.5131652661064425,0.6543827160493827,0.4757918125431737,0.5472967449301249,0.5888888888888889,0.23529411764705882
emotions,MLC_PA_SVM,3,0.7994579945799458,0.2005420054200542,0.486449864498645,0.5628726287262873,0.6285058895353013,0.5462460388500421,0.5754488038510298,0.6262626262626263,0.25203252032520324
emotions,MLC_PA_SVM,4,0.7944444444444445,0.20555555555555555,0.4631944444444444,0.5433333333333333,0.7085987088969089,0.5119856362393894,0.5779402789841044,0.6145833333333334,0.225
emotions,MLC_PA_SVM,5,0.7828746177370031,0.21712538226299694,0.44954128440366975,0.5324159021406728,0.7308080808080808,0.4950813493222513,0.5648692244675182,0.6162162162162163,0.2018348623853211
emotions,GSI_MLC_PA_SVM,1,0.7978142076502732,0.20218579234972678,0.47404371584699456,0.542896174863388,0.7047291235334714,0.5179619077627139,0.5755224297673475,0.6145833333333334,0.2459016393442623
emotions,GSI_MLC_PA_SVM,2,0.8011204481792717,0.19887955182072828,0.49299719887955185,0.5669467787114846,0.778262924814649,0.523608031412024,0.6132266689058673,0.6182795698924731,0.2605042016806723
emotions,GSI_MLC_PA_SVM,3,0.8035230352303523,0.19647696476964768,0.47696476964769646,0.550948509485095,0.68467832820774,0.5361408756008627,0.5916959688146128,0.6272493573264781,0.25203252032520324
emotions,GSI_MLC_PA_SVM,4,0.7958333333333334,0.20416666666666666,0.4715277777777777,0.5544444444444444,0.7110496892890658,0.5167475410012942,0.5828422397684181,0.6181818181818182,0.225
emotions,GSI_MLC_PA_SVM,5,0.7752293577981652,0.22477064220183487,0.46024464831804274,0.5437308868501529,0.7105354233580039,0.49573740121669324,0.5677191523174459,0.608,0.22018348623853212
