Dataset,Model,Cost,Fold,AABS,ABS,AURC,Abstained Position Count,Coverage,Decided Position Count,Error Capture Rate,Errors Avoided,Full Error Count,Generalized Loss,Optimistic Hamming Accuracy,Optimistic Instance Jaccard,Optimistic Instance-F1,Optimistic Macro-F1,Optimistic Micro-F1,Oracle Gain Hamming Accuracy,Oracle Gain Instance Jaccard,Oracle Gain Instance-F1,Oracle Gain Macro-F1,Oracle Gain Micro-F1,Rejected Counterfactual Macro-F1,Rejected Error Count,Rejected Error Rate,Rejected Position Count,Risk at Coverage,Selective Hamming Accuracy,Selective Macro-F1,Selective Micro-F1,Total Position Count
emotions,MLC_PA_MLP,0.30,1,0.28005464480874315,0.8524590163934426,0.10127706662542785,205,0.7199453551912568,527,0.5189873417721519,82,158,0.1878415300546448,0.8961748633879781,0.7035519125683058,0.7628415300546447,0.8034114061685657,0.8173076923076923,0.11202185792349728,0.24931693989071013,0.24098360655737694,0.236291888797742,0.22036891679748816,0.48728507091483503,82,0.4,205,0.1442125237191651,0.8557874762808348,0.5842921084856568,0.6415094339622641,732
emotions,MLC_PA_MLP,0.30,2,0.3235294117647059,0.9327731092436975,0.08997580911135387,231,0.6764705882352942,483,0.62,93,150,0.17689075630252102,0.9201680672268908,0.7436974789915968,0.7851540616246497,0.8515258651147732,0.8592592592592593,0.13025210084033623,0.30812324929972007,0.28095238095238084,0.244413612318918,0.24988425925925928,0.5624121136316259,93,0.4025974025974026,231,0.11801242236024845,0.8819875776397516,0.6093549421506411,0.6627218934911243,714
emotions,MLC_PA_MLP,0.30,3,0.2750677506775068,0.8780487804878049,0.08746538183599448,203,0.7249322493224932,535,0.5,72,144,0.1800813008130081,0.9024390243902439,0.7195121951219511,0.7831978319783197,0.7952557522177774,0.8269230769230769,0.09756097560975607,0.22493224932249312,0.20758807588075878,0.18707487144292456,0.17643764002987294,0.5991130330891902,72,0.35467980295566504,203,0.13457943925233645,0.8654205607476635,0.6271033413365346,0.6697247706422018,738
emotions,MLC_PA_MLP,0.30,4,0.3277777777777778,0.95,0.08476109572609122,236,0.6722222222222223,484,0.6068965517241379,88,145,0.1775,0.9208333333333334,0.7694444444444444,0.8286111111111112,0.8525959373416999,0.8633093525179856,0.12222222222222223,0.3097222222222221,0.288888888888889,0.2542485196153208,0.2399327291413622,0.5987103174603174,88,0.3728813559322034,236,0.11776859504132231,0.8822314049586777,0.5592955361376414,0.6503067484662577,720
emotions,MLC_PA_MLP,0.30,5,0.3103975535168196,0.8623853211009175,0.09839533721192949,203,0.6896024464831805,451,0.5481481481481482,74,135,0.18639143730886854,0.9067278287461774,0.7599388379204893,0.8143730886850152,0.840919858908406,0.8544152744630071,0.11314984709480125,0.2668195718654435,0.23914373088685015,0.20925884343283652,0.20145897626249298,0.6471210015019333,74,0.3645320197044335,203,0.1352549889135255,0.8647450110864745,0.590297668961462,0.6666666666666666,654
emotions,MLC_PA_MLP,0.35,1,0.21584699453551912,0.7786885245901639,0.10127706662542785,158,0.7841530054644809,574,0.4050632911392405,64,158,0.20396174863387972,0.8715846994535519,0.644808743169399,0.7101092896174864,0.7325981013577844,0.7696078431372549,0.08743169398907102,0.19057377049180324,0.18825136612021864,0.1654785839869607,0.1726690676270508,0.5291954958621625,64,0.4050632911392405,158,0.16376306620209058,0.8362369337979094,0.5661616161616161,0.6115702479338843,732
emotions,MLC_PA_MLP,0.35,2,0.23109243697478993,0.8487394957983193,0.08997580911135387,165,0.7689075630252101,549,0.4866666666666667,73,150,0.18872549019607834,0.892156862745098,0.6722689075630253,0.7285714285714286,0.8014218824013741,0.8079800498753117,0.10224089635854339,0.23669467787114856,0.22436974789915975,0.1943096296055189,0.1986050498753117,0.5763071163679683,73,0.44242424242424244,165,0.14025500910746813,0.8597449908925319,0.5855289590583709,0.6384976525821596,714
emotions,MLC_PA_MLP,0.35,3,0.21002710027100271,0.7398373983739838,0.08746538183599448,155,0.7899728997289973,583,0.4305555555555556,62,144,0.18462059620596202,0.8888888888888888,0.6802168021680216,0.7468834688346883,0.7636301289384915,0.8019323671497585,0.08401084010840099,0.18563685636856364,0.17127371273712733,0.1554492481636386,0.15144693025655453,0.5638363089343482,62,0.4,155,0.14065180102915953,0.8593481989708405,0.6382386262426958,0.6821705426356589,738
emotions,MLC_PA_MLP,0.35,4,0.23333333333333334,0.8333333333333334,0.08476109572609122,168,0.7666666666666667,552,0.4827586206896552,70,145,0.18583333333333335,0.8958333333333334,0.7097222222222221,0.7741666666666667,0.8040258009591629,0.8175182481751825,0.09722222222222221,0.2499999999999999,0.23444444444444446,0.20567838323278376,0.19414162479855912,0.5716437645838734,70,0.4166666666666667,168,0.1358695652173913,0.8641304347826086,0.5737684657335894,0.6696035242290749,720
emotions,MLC_PA_MLP,0.35,5,0.22629969418960244,0.7431192660550459,0.09839533721192949,148,0.7737003058103975,506,0.42962962962962964,58,135,0.1969418960244648,0.882262996941896,0.691131498470948,0.7577981651376147,0.7928281302198795,0.8117359413202934,0.08868501529051986,0.19801223241590216,0.18256880733944958,0.16116711474431,0.1587796431197792,0.6316324476650563,58,0.3918918918918919,148,0.15217391304347827,0.8478260869565217,0.6199300699300699,0.6695278969957081,654
emotions,MLC_PA_MLP,0.40,1,0.1366120218579235,0.6311475409836066,0.10127706662542785,100,0.8633879781420765,632,0.2911392405063291,46,158,0.20765027322404375,0.8469945355191257,0.5833333333333334,0.6546448087431693,0.6880174349787355,0.7185929648241206,0.06284153005464488,0.12909836065573765,0.13278688524590154,0.1208979176079118,0.12165418931391647,0.45128205128205123,46,0.46,100,0.17721518987341772,0.8227848101265822,0.5823370871150902,0.6291390728476821,732
emotions,MLC_PA_MLP,0.40,2,0.15406162464985995,0.6722689075630253,0.08997580911135387,110,0.84593837535014,604,0.3333333333333333,50,150,0.20168067226890765,0.8599439775910365,0.572829131652661,0.6322128851540616,0.7348593623029713,0.7395833333333334,0.07002801120448188,0.13725490196078433,0.1280112044817927,0.1277471095071161,0.13020833333333337,0.57998112998113,50,0.45454545454545453,110,0.16556291390728478,0.8344370860927153,0.5870473077534958,0.6183206106870229,714
emotions,MLC_PA_MLP,0.40,3,0.13143631436314362,0.5691056910569106,0.08746538183599448,97,0.8685636856368564,641,0.2777777777777778,40,144,0.19349593495934958,0.8590785907859079,0.6178861788617886,0.6905149051490516,0.7016258595205963,0.75,0.054200542005420016,0.12330623306233068,0.11490514905149063,0.09344497874574342,0.09951456310679607,0.5616740715424926,40,0.41237113402061853,97,0.1622464898595944,0.8377535101404057,0.6108815097945534,0.6645161290322581,738
emotions,MLC_PA_MLP,0.40,4,0.15694444444444444,0.675,0.08476109572609122,113,0.8430555555555556,607,0.3448275862068966,50,145,0.1947222222222222,0.8680555555555556,0.6416666666666667,0.7122222222222222,0.7440977278505883,0.7630922693266833,0.06944444444444442,0.18194444444444446,0.1725,0.14575031012420914,0.13971564595005992,0.5258145363408521,50,0.4424778761061947,113,0.15650741350906094,0.8434925864909391,0.5852273344947114,0.6594982078853047,720
emotions,MLC_PA_MLP,0.40,5,0.1452599388379205,0.6146788990825688,0.09839533721192949,95,0.8547400611620795,559,0.28888888888888886,39,135,0.2048929663608563,0.8532110091743119,0.620795107033639,0.6981651376146788,0.7389784790882624,0.7623762376237624,0.059633027522935755,0.1276758409785932,0.12293577981651371,0.1073174636126929,0.10941993942324824,0.6486441798941799,39,0.4105263157894737,95,0.17173524150268335,0.8282647584973166,0.6113372458195783,0.6546762589928058,654
emotions,MLC_PA_MLP,0.50,1,0.0,0.0,0.10127706662542785,0,1.0,732,0.0,0,158,0.21584699453551912,0.7841530054644809,0.4542349726775957,0.5218579234972678,0.5671195173708237,0.5969387755102041,0.0,0.0,0.0,0.0,0.0,,0,,0,0.21584699453551912,0.7841530054644809,0.5671195173708237,0.5969387755102041,732
emotions,MLC_PA_MLP,0.50,2,0.0,0.0,0.08997580911135387,0,1.0,714,0.0,0,150,0.21008403361344538,0.7899159663865546,0.4355742296918767,0.5042016806722689,0.6071122527958552,0.609375,0.0,0.0,0.0,0.0,0.0,,0,,0,0.21008403361344538,0.7899159663865546,0.6071122527958552,0.609375,714
emotions,MLC_PA_MLP,0.50,3,0.0,0.0,0.08746538183599448,0,1.0,738,0.0,0,144,0.1951219512195122,0.8048780487804879,0.49457994579945797,0.5756097560975609,0.6081808807748529,0.6504854368932039,0.0,0.0,0.0,0.0,0.0,,0,,0,0.1951219512195122,0.8048780487804879,0.6081808807748529,0.6504854368932039,738
emotions,MLC_PA_MLP,0.50,4,0.0,0.0,0.08476109572609122,0,1.0,720,0.0,0,145,0.2013888888888889,0.7986111111111112,0.45972222222222225,0.5397222222222222,0.5983474177263791,0.6233766233766234,0.0,0.0,0.0,0.0,0.0,,0,,0,0.2013888888888889,0.7986111111111112,0.5983474177263791,0.6233766233766234,720
emotions,MLC_PA_MLP,0.50,5,0.0,0.0,0.09839533721192949,0,1.0,654,0.0,0,135,0.20642201834862386,0.7935779816513762,0.49311926605504586,0.5752293577981651,0.6316610154755695,0.6529562982005142,0.0,0.0,0.0,0.0,0.0,,0,,0,0.20642201834862386,0.7935779816513762,0.6316610154755695,0.6529562982005142,654
emotions,GSI_MLC_PA_MLP,0.20,1,0.48633879781420764,0.9508196721311475,0.10066924909672527,356,0.5136612021857924,376,0.7419354838709677,115,155,0.15191256830601094,0.9453551912568307,0.8456284153005464,0.8827868852459015,0.9067035323492728,0.9069767441860465,0.15710382513661203,0.4050546448087432,0.37786885245901636,0.3364682109279039,0.30543432773360435,0.5329561358593616,115,0.32303370786516855,356,0.10638297872340426,0.8936170212765957,0.5828418803418803,0.6825396825396826,732
emotions,GSI_MLC_PA_MLP,0.20,2,0.5098039215686274,0.9915966386554622,0.08997580911135387,364,0.49019607843137253,350,0.8133333333333334,122,150,0.14117647058823526,0.9607843137254902,0.8865546218487395,0.9109243697478991,0.9278544316675652,0.9333333333333333,0.17086834733893563,0.45098039215686275,0.40672268907563025,0.32074217887170997,0.32395833333333335,0.5761573649813136,122,0.33516483516483514,364,0.08,0.92,0.6052669552669552,0.7083333333333334,714
emotions,GSI_MLC_PA_MLP,0.20,3,0.47560975609756095,0.983739837398374,0.08746538183599448,351,0.524390243902439,387,0.7222222222222222,104,144,0.14932249322493224,0.94579945799458,0.8414634146341464,0.8842818428184281,0.8973182586462861,0.9061032863849765,0.14092140921409213,0.34688346883468846,0.3086720867208672,0.28913737787143323,0.2556178494917726,0.5978410576814833,104,0.2962962962962963,351,0.10335917312661498,0.896640826873385,0.6094391962813015,0.6825396825396826,738
emotions,GSI_MLC_PA_MLP,0.20,4,0.5361111111111111,1.0,0.08476109572609122,386,0.4638888888888889,334,0.8482758620689655,123,145,0.1377777777777778,0.9694444444444444,0.9152777777777779,0.9366666666666668,0.9479542936590142,0.9495412844036697,0.17083333333333328,0.4555555555555556,0.39694444444444454,0.34960687593263506,0.32616466102704633,0.5894648177256873,123,0.31865284974093266,386,0.0658682634730539,0.9341317365269461,0.5599821746880571,0.7027027027027027,720
emotions,GSI_MLC_PA_MLP,0.20,5,0.4908256880733945,0.981651376146789,0.09839533721192949,321,0.5091743119266054,333,0.7703703703703704,104,135,0.14556574923547402,0.9525993883792049,0.8730886850152905,0.901223241590214,0.9228288655930719,0.9284064665127021,0.15902140672782872,0.3799694189602446,0.32599388379204897,0.29116785011750235,0.27545016831218794,0.640971931294512,104,0.32398753894080995,321,0.09309309309309309,0.9069069069069069,0.5409314348673617,0.6736842105263158,654
emotions,GSI_MLC_PA_MLP,0.25,1,0.3948087431693989,0.9262295081967213,0.10066924909672527,289,0.605191256830601,443,0.6580645161290323,102,155,0.1711065573770492,0.9275956284153005,0.7868852459016393,0.83224043715847,0.8694563428944271,0.8747044917257684,0.1393442622950819,0.3463114754098361,0.3273224043715848,0.2992210214730582,0.27316207527332625,0.5295652276436768,102,0.35294117647058826,289,0.11963882618510158,0.8803611738148984,0.5711363750083788,0.6535947712418301,732
emotions,GSI_MLC_PA_MLP,0.25,2,0.4173669467787115,0.9663865546218487,0.08997580911135387,298,0.5826330532212886,416,0.6933333333333334,104,150,0.16876750700280113,0.9355742296918768,0.7997198879551822,0.8369747899159663,0.8788130788904782,0.8872549019607843,0.14565826330532217,0.3641456582633055,0.3327731092436974,0.271700826094623,0.27787990196078427,0.5932370880196968,104,0.348993288590604,298,0.11057692307692307,0.8894230769230769,0.5814339981006648,0.6461538461538462,714
emotions,GSI_MLC_PA_MLP,0.25,3,0.3712737127371274,0.959349593495935,0.08746538183599448,274,0.6287262872628726,464,0.6388888888888888,92,144,0.1632791327913279,0.929539295392954,0.7859078590785908,0.83739837398374,0.8590667060481181,0.8755980861244019,0.12466124661246614,0.2913279132791329,0.261788617886179,0.2508858252732652,0.225112649231198,0.573293955126959,92,0.3357664233576642,274,0.11206896551724138,0.8879310344827587,0.640256168767607,0.7011494252873564,738
emotions,GSI_MLC_PA_MLP,0.25,4,0.4263888888888889,0.9833333333333333,0.08476109572609122,307,0.5736111111111111,413,0.7241379310344828,105,145,0.16215277777777778,0.9444444444444444,0.8333333333333334,0.8738888888888889,0.9011298791842739,0.9061032863849765,0.14583333333333326,0.3736111111111111,0.3341666666666667,0.3027824614578948,0.28272666300835314,0.5967276605574477,105,0.34201954397394135,307,0.09685230024213075,0.9031476997578692,0.5505962201742601,0.6721311475409836,720
emotions,GSI_MLC_PA_MLP,0.25,5,0.38685015290519875,0.944954128440367,0.09839533721192949,253,0.6131498470948012,401,0.6148148148148148,83,135,0.17622324159021407,0.9204892966360856,0.7920489296636085,0.838532110091743,0.8648953770458584,0.8767772511848341,0.12691131498470942,0.29892966360856266,0.2633027522935779,0.23323436157028887,0.22382095298431992,0.6508476795216809,83,0.32806324110671936,253,0.12967581047381546,0.8703241895261845,0.5825450937950939,0.6623376623376623,654
emotions,GSI_MLC_PA_MLP,0.30,1,0.2773224043715847,0.8360655737704918,0.10066924909672527,203,0.7226775956284153,529,0.5225806451612903,81,155,0.18428961748633876,0.8989071038251366,0.7062841530054644,0.7672131147540985,0.8058887999503073,0.821256038647343,0.11065573770491799,0.2657103825136612,0.2622950819672133,0.23565347852893836,0.21971362219490087,0.48920077972709547,81,0.39901477832512317,203,0.13988657844990549,0.8601134215500945,0.5888272558779472,0.6476190476190476,732
emotions,GSI_MLC_PA_MLP,0.30,2,0.3235294117647059,0.9327731092436975,0.08997580911135387,231,0.6764705882352942,483,0.62,93,150,0.17689075630252102,0.9201680672268908,0.7436974789915968,0.7851540616246497,0.8515258651147732,0.8592592592592593,0.13025210084033623,0.30812324929972007,0.28095238095238084,0.244413612318918,0.24988425925925928,0.5624121136316259,93,0.4025974025974026,231,0.11801242236024845,0.8819875776397516,0.6093549421506411,0.6627218934911243,714
emotions,GSI_MLC_PA_MLP,0.30,3,0.2750677506775068,0.8780487804878049,0.08746538183599448,203,0.7249322493224932,535,0.5,72,144,0.1800813008130081,0.9024390243902439,0.7195121951219511,0.7831978319783197,0.7952557522177774,0.8269230769230769,0.09756097560975607,0.22493224932249312,0.20758807588075878,0.18707487144292456,0.17643764002987294,0.5991130330891902,72,0.35467980295566504,203,0.13457943925233645,0.8654205607476635,0.6271033413365346,0.6697247706422018,738
emotions,GSI_MLC_PA_MLP,0.30,4,0.3277777777777778,0.95,0.08476109572609122,236,0.6722222222222223,484,0.6068965517241379,88,145,0.1775,0.9208333333333334,0.7694444444444444,0.8286111111111112,0.8525959373416999,0.8633093525179856,0.12222222222222223,0.3097222222222221,0.288888888888889,0.2542485196153208,0.2399327291413622,0.5987103174603174,88,0.3728813559322034,236,0.11776859504132231,0.8822314049586777,0.5592955361376414,0.6503067484662577,720
emotions,GSI_MLC_PA_MLP,0.30,5,0.3103975535168196,0.8623853211009175,0.09839533721192949,203,0.6896024464831805,451,0.5481481481481482,74,135,0.18639143730886854,0.9067278287461774,0.7599388379204893,0.8143730886850152,0.840919858908406,0.8544152744630071,0.11314984709480125,0.2668195718654435,0.23914373088685015,0.20925884343283652,0.20145897626249298,0.6471210015019333,74,0.3645320197044335,203,0.1352549889135255,0.8647450110864745,0.590297668961462,0.6666666666666666,654
emotions,GSI_MLC_PA_MLP,0.35,1,0.20218579234972678,0.7459016393442623,0.10066924909672527,148,0.7978142076502732,584,0.3870967741935484,60,155,0.20054644808743166,0.8702185792349727,0.6352459016393442,0.703551912568306,0.7300289112885944,0.7642679900744417,0.08196721311475408,0.194672131147541,0.19863387978142077,0.15979358986722547,0.16272557362199958,0.5274318274318275,60,0.40540540540540543,148,0.16267123287671234,0.8373287671232876,0.5708017676767677,0.6215139442231076,732
emotions,GSI_MLC_PA_MLP,0.35,2,0.23109243697478993,0.8487394957983193,0.08997580911135387,165,0.7689075630252101,549,0.4866666666666667,73,150,0.18872549019607834,0.892156862745098,0.6722689075630253,0.7285714285714286,0.8014218824013741,0.8079800498753117,0.10224089635854339,0.23669467787114856,0.22436974789915975,0.1943096296055189,0.1986050498753117,0.5763071163679683,73,0.44242424242424244,165,0.14025500910746813,0.8597449908925319,0.5855289590583709,0.6384976525821596,714
emotions,GSI_MLC_PA_MLP,0.35,3,0.21002710027100271,0.7398373983739838,0.08746538183599448,155,0.7899728997289973,583,0.4305555555555556,62,144,0.18462059620596202,0.8888888888888888,0.6802168021680216,0.7468834688346883,0.7636301289384915,0.8019323671497585,0.08401084010840099,0.18563685636856364,0.17127371273712733,0.1554492481636386,0.15144693025655453,0.5638363089343482,62,0.4,155,0.14065180102915953,0.8593481989708405,0.6382386262426958,0.6821705426356589,738
emotions,GSI_MLC_PA_MLP,0.35,4,0.23333333333333334,0.8333333333333334,0.08476109572609122,168,0.7666666666666667,552,0.4827586206896552,70,145,0.18583333333333335,0.8958333333333334,0.7097222222222221,0.7741666666666667,0.8040258009591629,0.8175182481751825,0.09722222222222221,0.2499999999999999,0.23444444444444446,0.20567838323278376,0.19414162479855912,0.5716437645838734,70,0.4166666666666667,168,0.1358695652173913,0.8641304347826086,0.5737684657335894,0.6696035242290749,720
emotions,GSI_MLC_PA_MLP,0.35,5,0.22629969418960244,0.7431192660550459,0.09839533721192949,148,0.7737003058103975,506,0.42962962962962964,58,135,0.1969418960244648,0.882262996941896,0.691131498470948,0.7577981651376147,0.7928281302198795,0.8117359413202934,0.08868501529051986,0.19801223241590216,0.18256880733944958,0.16116711474431,0.1587796431197792,0.6316324476650563,58,0.3918918918918919,148,0.15217391304347827,0.8478260869565217,0.6199300699300699,0.6695278969957081,654
emotions,GSI_MLC_PA_MLP,0.40,1,0.1366120218579235,0.5901639344262295,0.10066924909672527,100,0.8633879781420765,632,0.2967741935483871,46,155,0.20355191256830601,0.8510928961748634,0.5724043715846995,0.6398907103825137,0.6916043552323224,0.7240506329113924,0.06284153005464477,0.13183060109289624,0.13497267759562848,0.12136903381095354,0.12250821645895027,0.4638870932988581,46,0.46,100,0.17246835443037975,0.8275316455696202,0.5828514904072714,0.6279863481228669,732
emotions,GSI_MLC_PA_MLP,0.40,2,0.15406162464985995,0.6722689075630253,0.08997580911135387,110,0.84593837535014,604,0.3333333333333333,50,150,0.20168067226890765,0.8599439775910365,0.572829131652661,0.6322128851540616,0.7348593623029713,0.7395833333333334,0.07002801120448188,0.13725490196078433,0.1280112044817927,0.1277471095071161,0.13020833333333337,0.57998112998113,50,0.45454545454545453,110,0.16556291390728478,0.8344370860927153,0.5870473077534958,0.6183206106870229,714
emotions,GSI_MLC_PA_MLP,0.40,3,0.13143631436314362,0.5691056910569106,0.08746538183599448,97,0.8685636856368564,641,0.2777777777777778,40,144,0.19349593495934958,0.8590785907859079,0.6178861788617886,0.6905149051490516,0.7016258595205963,0.75,0.054200542005420016,0.12330623306233068,0.11490514905149063,0.09344497874574342,0.09951456310679607,0.5616740715424926,40,0.41237113402061853,97,0.1622464898595944,0.8377535101404057,0.6108815097945534,0.6645161290322581,738
emotions,GSI_MLC_PA_MLP,0.40,4,0.15694444444444444,0.675,0.08476109572609122,113,0.8430555555555556,607,0.3448275862068966,50,145,0.1947222222222222,0.8680555555555556,0.6416666666666667,0.7122222222222222,0.7440977278505883,0.7630922693266833,0.06944444444444442,0.18194444444444446,0.1725,0.14575031012420914,0.13971564595005992,0.5258145363408521,50,0.4424778761061947,113,0.15650741350906094,0.8434925864909391,0.5852273344947114,0.6594982078853047,720
emotions,GSI_MLC_PA_MLP,0.40,5,0.1452599388379205,0.6146788990825688,0.09839533721192949,95,0.8547400611620795,559,0.28888888888888886,39,135,0.2048929663608563,0.8532110091743119,0.620795107033639,0.6981651376146788,0.7389784790882624,0.7623762376237624,0.059633027522935755,0.1276758409785932,0.12293577981651371,0.1073174636126929,0.10941993942324824,0.6486441798941799,39,0.4105263157894737,95,0.17173524150268335,0.8282647584973166,0.6113372458195783,0.6546762589928058,654
emotions,GSI_MLC_PA_MLP,0.50,1,0.0,0.0,0.10066924909672527,0,1.0,732,0.0,0,155,0.21174863387978143,0.7882513661202186,0.44057377049180324,0.5049180327868852,0.5702353214213689,0.6015424164524421,0.0,0.0,0.0,0.0,0.0,,0,,0,0.21174863387978143,0.7882513661202186,0.5702353214213689,0.6015424164524421,732
emotions,GSI_MLC_PA_MLP,0.50,2,0.0,0.0,0.08997580911135387,0,1.0,714,0.0,0,150,0.21008403361344538,0.7899159663865546,0.4355742296918767,0.5042016806722689,0.6071122527958552,0.609375,0.0,0.0,0.0,0.0,0.0,,0,,0,0.21008403361344538,0.7899159663865546,0.6071122527958552,0.609375,714
emotions,GSI_MLC_PA_MLP,0.50,3,0.0,0.0,0.08746538183599448,0,1.0,738,0.0,0,144,0.1951219512195122,0.8048780487804879,0.49457994579945797,0.5756097560975609,0.6081808807748529,0.6504854368932039,0.0,0.0,0.0,0.0,0.0,,0,,0,0.1951219512195122,0.8048780487804879,0.6081808807748529,0.6504854368932039,738
emotions,GSI_MLC_PA_MLP,0.50,4,0.0,0.0,0.08476109572609122,0,1.0,720,0.0,0,145,0.2013888888888889,0.7986111111111112,0.45972222222222225,0.5397222222222222,0.5983474177263791,0.6233766233766234,0.0,0.0,0.0,0.0,0.0,,0,,0,0.2013888888888889,0.7986111111111112,0.5983474177263791,0.6233766233766234,720
emotions,GSI_MLC_PA_MLP,0.50,5,0.0,0.0,0.09839533721192949,0,1.0,654,0.0,0,135,0.20642201834862386,0.7935779816513762,0.49311926605504586,0.5752293577981651,0.6316610154755695,0.6529562982005142,0.0,0.0,0.0,0.0,0.0,,0,,0,0.20642201834862386,0.7935779816513762,0.6316610154755695,0.6529562982005142,654
